player_id,gamer_tag,state,events_played,sets_played,win_rate,weighted_win_rate,avg_seed_delta,opponent_strength,character_sets,character_win_rate,character_weighted_win_rate,character_usage_rate,upset_rate,activity_score,tournaments_played,latest_event_start,avg_event_entrants,max_event_entrants,events_with_known_entrants,large_event_threshold,large_event_share,events_with_known_state,inferred_state,inferred_state_confidence,home_state,home_state_inferred,home_state_confidence,home_country,home_country_inferred,home_country_confidence
1045059,Coballs,,1,4,0.5,0.5,-8.0,0.05375,0,,,0.0,,1.4,1,1761868800,50.0,50,1,32,1.0,1,,,,False,,UNITED STATES,False,1.0
1429448,Nhiem,GA,1,4,0.5,0.5,2.0,0.18353174603174602,0,,,0.0,0.0,1.4,1,1763082000,32.0,32,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1288306,THIS JIT CRACKS BIRDS,GA,1,4,0.5,0.5,1.0,0.14857456140350878,0,,,0.0,0.0,1.4,1,1763082000,32.0,32,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1183115,Kami,GA,1,4,0.5,0.5,-1.0,0.3234920634920635,0,,,0.0,0.0,1.4,1,1763082000,32.0,32,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
2634169,Grey,GA,1,4,0.5,0.5,0.0,0.30416666666666664,0,,,0.0,0.5,1.4,1,1758240000,41.0,41,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
979040,Dragonned,GA,1,4,0.5,0.5,0.0,0.13333333333333333,0,,,0.0,0.0,1.4,1,1756425600,39.0,39,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
327906,Key,GA,1,4,0.5,0.5,-2.0,0.2189102564102564,0,,,0.0,0.0,1.4,1,1758240000,41.0,41,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
1776767,Claydough,TN,1,4,0.5,0.5,6.0,0.06669973544973545,0,,,0.0,0.5,1.4,1,1759449600,32.0,32,1,32,1.0,1,,,TN,False,1.0,UNITED STATES,False,1.0
1209911,Element,GA,1,4,0.5,0.5,2.0,0.04494047619047619,0,,,0.0,0.0,1.4,1,1758844800,40.0,40,1,32,1.0,1,,,GA,False,1.0,UNITED STATES,False,1.0
2175953,Impluvio,,1,4,0.5,0.5,-1.0,0.2836968120581566,0,,,0.0,0.0,1.4,1,1761868800,50.0,50,1,32,1.0,1,,,,False,,,False,
551981,Pørk,OH,1,4,0.5,0.5,1.0,0.1203548644338118,0,,,0.0,0.0,1.4,1,1762477200,35.0,35,1,32,1.0,1,,,OH,False,1.0,UNITED STATES,False,1.0
